Date,Customer_Age,Customer_Gender,Country,Product_Category,Unit_Price,Color
2023-03-20,23,M,Germany,Accessories,25,Blue
2021-03-20,23,M,Germany,Accessories,25,White
2020-06-05,23,M,Germany,Accessories,25,Green
2021-06-05,23,M,Germany,Accessories,25,Blue
2015-06-05,23,M,Germany,Accessories,25,Green
2015-06-05,23,M,Germany,Accessories,25,Green
2023-01-24,23,F,Germany,Accessories,30,Red
2021-01-24,23,F,Germany,Accessories,30,White
2023-01-24,23,F,Germany,Accessories,30,Green
2019-01-24,23,F,Germany,Accessories,30,Red
2015-05-27,23,F,Germany,Accessories,30,Green
2014-05-27,23,F,Germany,Accessories,30,Green
2016-06-21,23,F,Germany,Accessories,30,Red
2020-06-21,23,F,Germany,Accessories,30,Red
2016-06-21,23,F,Germany,Accessories,30,Green
2013-06-21,23,F,Germany,Accessories,30,Green
2016-09-28,23,F,Germany,Accessories,29,Red
2023-09-28,23,F,Germany,Accessories,29,White
2014-09-28,23,F,Germany,Accessories,29,Green
2021-09-28,23,F,Germany,Accessories,29,Blue
2017-10-20,23,F,Germany,Accessories,29,Black
2016-10-20,23,F,Germany,Accessories,29,Green
2013-07-22,23,F,Germany,Accessories,29,White
2013-07-22,23,F,Germany,Accessories,29,Blue
2022-07-22,23,F,Germany,Accessories,29,White
2021-07-22,23,F,Germany,Accessories,29,Black
2020-10-16,23,F,Germany,Accessories,29,Red
2017-10-16,23,F,Germany,Accessories,29,Black
2017-11-09,23,F,Germany,Accessories,29,Red
2023-11-09,23,F,Germany,Accessories,29,Black
2016-11-09,23,F,Germany,Accessories,29,White
2015-11-09,23,F,Germany,Accessories,29,Blue
2018-05-15,23,F,Germany,Accessories,29,White
2013-05-15,23,F,Germany,Accessories,29,Red
2022-05-15,23,F,Germany,Accessories,29,White
2021-05-15,23,F,Germany,Accessories,29,Black
2020-09-29,23,M,Germany,Accessories,29,Green
2015-09-29,23,M,Germany,Accessories,29,White
2020-01-30,23,M,Germany,Accessories,29,Red
2019-01-30,23,M,Germany,Accessories,29,Blue
2022-04-22,23,M,Germany,Accessories,29,Red
2021-04-22,23,M,Germany,Accessories,29,Blue
2021-04-22,23,M,Germany,Accessories,29,White
2013-04-22,23,M,Germany,Accessories,29,Black
2013-04-22,23,F,Germany,Bikes,742,Red
2017-04-22,23,F,Germany,Bikes,742,Red
2022-07-31,23,M,Germany,Accessories,120,Red
2021-07-31,23,M,Germany,Accessories,120,Green
2018-02-28,22,F,Germany,Accessories,120,White
2015-02-28,22,F,Germany,Accessories,120,Blue
2015-05-26,22,M,Germany,Accessories,159,Blue
2013-05-26,22,M,Germany,Accessories,159,Blue
2017-01-11,22,F,Germany,Accessories,159,Green
2014-01-11,22,F,Germany,Accessories,159,Green
2014-03-27,22,F,Germany,Accessories,22,Green
2021-03-27,22,F,Germany,Accessories,22,Black
2016-09-09,22,F,Germany,Accessories,22,Green
2023-09-09,22,F,Germany,Accessories,22,Green
2022-04-17,22,M,Germany,Accessories,22,White
2022-04-17,22,M,Germany,Accessories,22,Red
2022-10-03,22,M,Germany,Accessories,22,Green
2013-10-03,22,M,Germany,Accessories,22,Red
2021-01-01,22,M,Germany,Accessories,22,Black
2023-01-01,22,M,Germany,Accessories,22,Black
2018-12-13,22,F,Germany,Accessories,22,Black
2016-12-13,22,F,Germany,Accessories,22,White
2017-10-18,22,M,Germany,Accessories,22,Blue
2017-10-18,22,M,Germany,Accessories,22,Blue
2022-07-13,22,F,Germany,Clothing,24,Black
2014-07-13,22,F,Germany,Clothing,24,Green
2021-10-28,22,M,Germany,Clothing,24,Red
2023-10-28,22,M,Germany,Clothing,24,White
2021-05-28,22,F,Germany,Clothing,24,Green
2022-05-28,22,F,Germany,Clothing,24,Red
2020-05-31,22,F,Germany,Accessories,35,Green
2020-05-31,22,F,Germany,Accessories,35,Green
2014-01-02,22,M,Germany,Accessories,35,Red
2023-01-02,22,M,Germany,Accessories,35,Blue
2013-02-16,22,M,Germany,Accessories,35,Blue
2017-02-16,22,M,Germany,Accessories,35,White
2020-10-03,22,M,Germany,Accessories,35,Blue
2016-10-03,22,M,Germany,Accessories,35,White
2015-03-09,22,M,Germany,Accessories,35,Green
2023-03-09,22,M,Germany,Accessories,35,Black
2023-06-20,22,M,Germany,Accessories,35,Blue
2013-06-20,22,M,Germany,Accessories,35,Black
2023-09-17,22,M,Germany,Accessories,35,Green
2019-09-17,22,M,Germany,Accessories,35,White
2015-03-03,22,M,Germany,Accessories,35,Blue
2020-03-03,22,M,Germany,Accessories,35,Blue
2014-08-28,22,F,Germany,Accessories,35,White
2013-08-28,22,F,Germany,Accessories,35,White
2015-05-28,22,F,Germany,Accessories,35,White
2018-05-28,22,F,Germany,Accessories,35,Black
2015-10-07,22,F,Germany,Clothing,50,Green
2014-10-07,22,F,Germany,Clothing,50,Red
2022-01-05,22,F,Germany,Clothing,50,Blue
2019-01-05,22,F,Germany,Clothing,50,Green
2021-03-27,22,F,Germany,Clothing,50,Black
2022-03-27,22,F,Germany,Clothing,50,Red
2023-06-24,22,F,Germany,Clothing,50,Black
2014-06-24,22,F,Germany,Clothing,50,Green
2014-09-09,22,F,Germany,Clothing,54,Red
2018-09-09,22,F,Germany,Clothing,54,Black
2022-10-28,22,M,Germany,Clothing,54,Red
2014-10-28,22,M,Germany,Clothing,54,White
2014-05-28,22,F,Germany,Clothing,50,Red
2018-05-28,22,F,Germany,Clothing,50,Red
2021-11-14,22,F,Germany,Bikes,2295,White
2015-11-14,22,F,Germany,Bikes,2295,White
2020-06-14,22,F,Germany,Bikes,2295,Red
2016-06-14,22,F,Germany,Bikes,2295,Black
2023-10-26,22,F,Germany,Bikes,2295,Black
2020-10-26,22,F,Germany,Bikes,2295,Blue
2018-06-21,22,F,Germany,Bikes,2320,Black
2014-06-21,22,F,Germany,Bikes,2320,Black
2016-11-11,22,F,Germany,Bikes,2295,White
2021-11-11,22,F,Germany,Bikes,2295,White
2017-04-08,22,F,Germany,Bikes,2295,White
2014-04-08,22,F,Germany,Bikes,2295,White
2013-10-07,22,F,Germany,Bikes,2295,Green
2015-10-07,22,F,Germany,Bikes,2295,White
2019-03-27,22,F,Germany,Bikes,2295,Red
2023-03-27,22,F,Germany,Bikes,2295,Red
2022-12-04,22,M,Germany,Bikes,769,Black
2022-12-04,22,M,Germany,Bikes,769,White
2018-01-31,22,M,Germany,Bikes,565,Green
2015-01-31,22,M,Germany,Bikes,565,Green
2016-06-08,22,M,Germany,Bikes,2443,Black
2019-06-08,22,M,Germany,Bikes,2443,Green
2021-06-18,22,M,Germany,Bikes,2443,Red
2022-06-18,22,M,Germany,Bikes,2443,Red
2021-04-08,22,M,Germany,Bikes,2443,Black
2016-04-08,22,M,Germany,Bikes,2443,Red
2019-10-28,22,M,Germany,Bikes,2443,Blue
2023-10-28,22,M,Germany,Bikes,2443,Red
2023-12-31,22,M,Germany,Bikes,2443,Red
2019-12-31,22,M,Germany,Bikes,2443,Green
2021-04-12,22,M,Germany,Bikes,1701,White
2018-04-12,22,M,Germany,Bikes,1701,Black
2014-01-02,22,M,Germany,Bikes,1701,Red
2020-01-02,22,M,Germany,Bikes,1701,Black
2013-02-16,22,M,Germany,Bikes,1701,White
2016-02-16,22,M,Germany,Bikes,1701,Black
2017-02-28,22,F,Germany,Bikes,540,Red
2023-02-28,22,F,Germany,Bikes,540,Red
2017-05-28,22,F,Germany,Bikes,540,White
2015-05-28,22,F,Germany,Bikes,540,Black
2017-03-09,22,M,Germany,Accessories,25,White
2017-03-09,22,M,Germany,Accessories,25,Green
2014-03-09,22,M,Germany,Accessories,25,White
2020-03-09,22,M,Germany,Accessories,25,Green
2013-05-01,22,M,Germany,Accessories,25,Black
2013-05-01,22,M,Germany,Accessories,25,Green
2014-09-30,22,F,Germany,Accessories,29,Red
2014-09-30,22,F,Germany,Accessories,29,Black
2018-11-17,22,F,Germany,Accessories,29,White
2013-11-17,22,F,Germany,Accessories,29,Black
2022-12-01,22,F,Germany,Accessories,29,White
2013-12-01,22,F,Germany,Accessories,29,Blue
2019-12-01,22,F,Germany,Accessories,29,White
2021-12-01,22,F,Germany,Accessories,29,Green
2016-01-05,22,F,Germany,Accessories,29,Green
2021-01-05,22,F,Germany,Accessories,29,Black
2015-02-28,22,F,Germany,Accessories,29,Red
2016-02-28,22,F,Germany,Accessories,29,Blue
2020-02-28,22,F,Germany,Accessories,29,Green
2022-02-28,22,F,Germany,Accessories,29,Red
2021-06-24,22,F,Germany,Accessories,29,Blue
2013-06-24,22,F,Germany,Accessories,29,White
2014-06-24,22,F,Germany,Accessories,29,Black
2017-06-24,22,F,Germany,Accessories,29,Blue
2023-09-01,22,F,Germany,Bikes,2384,Green
2021-09-01,22,F,Germany,Bikes,2384,Green
2020-04-17,22,M,Germany,Clothing,64,White
2022-04-17,22,M,Germany,Clothing,64,White
2016-08-02,22,M,Germany,Clothing,64,White
2018-08-02,22,M,Germany,Clothing,64,Red
2020-10-18,22,M,Germany,Clothing,64,Black
2015-10-18,22,M,Germany,Clothing,64,Green
2022-01-12,22,F,Germany,Clothing,64,Blue
2021-01-12,22,F,Germany,Clothing,64,White
2018-02-28,22,F,Germany,Accessories,120,White
2015-02-28,22,F,Germany,Accessories,120,Blue
2022-02-14,21,F,Germany,Accessories,120,White
2017-02-14,21,F,Germany,Accessories,120,Black
2013-12-22,21,M,Germany,Accessories,22,Blue
2016-12-22,21,M,Germany,Accessories,22,Red
2016-07-23,21,M,Germany,Accessories,22,Red
2015-07-23,21,M,Germany,Accessories,22,Red
2018-05-11,21,M,Germany,Accessories,35,Red
2018-05-11,21,M,Germany,Accessories,35,Green
2016-06-15,21,M,Germany,Accessories,35,White
2015-06-15,21,M,Germany,Accessories,35,Blue
2014-05-15,21,F,Germany,Accessories,35,Green
2021-05-15,21,F,Germany,Accessories,35,Blue
2017-07-23,21,M,Germany,Accessories,35,Black
2013-07-23,21,M,Germany,Accessories,35,Blue
2018-08-06,21,M,Germany,Accessories,35,Red
2023-08-06,21,M,Germany,Accessories,35,Black
2016-06-29,21,M,Germany,Accessories,35,White
2020-06-29,21,M,Germany,Accessories,35,White
2021-01-25,21,F,Germany,Accessories,35,White
2019-01-25,21,F,Germany,Accessories,35,Black
2023-09-08,21,M,Germany,Accessories,35,Blue
2019-09-08,21,M,Germany,Accessories,35,Red
2014-08-15,21,F,Germany,Accessories,35,White
2017-08-15,21,F,Germany,Accessories,35,Green
2018-02-02,21,F,Germany,Accessories,35,Red
2023-02-02,21,F,Germany,Accessories,35,Red
2017-01-06,21,F,Germany,Accessories,55,Red
2020-01-06,21,F,Germany,Accessories,55,White
2016-01-25,21,F,Germany,Accessories,55,Blue
2016-01-25,21,F,Germany,Accessories,55,White
2021-04-14,21,M,Germany,Clothing,50,White
2019-04-14,21,M,Germany,Clothing,50,Red
2013-03-17,21,F,Germany,Clothing,50,Red
2018-03-17,21,F,Germany,Clothing,50,White
2019-07-19,21,F,Germany,Clothing,54,Blue
2019-07-19,21,F,Germany,Clothing,54,White
2022-02-12,21,F,Germany,Clothing,50,White
2015-02-12,21,F,Germany,Clothing,50,White
2022-04-18,21,F,Germany,Clothing,50,White
2017-04-18,21,F,Germany,Clothing,50,Red
2020-08-29,21,F,Germany,Clothing,54,Red
2021-08-29,21,F,Germany,Clothing,54,Green
2018-05-15,21,F,Germany,Clothing,54,Green
2021-05-15,21,F,Germany,Clothing,54,Red
2023-09-09,21,F,Germany,Bikes,2320,White
2017-09-09,21,F,Germany,Bikes,2320,Green
2015-09-01,21,F,Germany,Bikes,2320,Black
2020-09-01,21,F,Germany,Bikes,2320,Green
2014-12-26,21,M,Germany,Bikes,769,Black
2015-12-26,21,M,Germany,Bikes,769,White
2023-12-22,21,M,Germany,Bikes,2320,Blue
2021-12-22,21,M,Germany,Bikes,2320,Blue
2017-06-02,21,M,Germany,Bikes,1120,Green
2022-06-02,21,M,Germany,Bikes,1120,Blue
2023-05-31,21,M,Germany,Bikes,1120,Green
2021-05-31,21,M,Germany,Bikes,1120,Red
2013-04-14,21,M,Germany,Bikes,1120,Blue
2022-04-14,21,M,Germany,Bikes,1120,Green
2015-04-17,21,M,Germany,Bikes,540,Blue
2014-04-17,21,M,Germany,Bikes,540,White
2021-05-04,21,F,Germany,Bikes,1120,Blue
2014-05-04,21,F,Germany,Bikes,1120,Black
2014-08-19,21,M,Germany,Accessories,33,Blue
2017-08-19,21,M,Germany,Accessories,33,White
2017-11-04,21,M,Germany,Accessories,33,Red
2013-11-04,21,M,Germany,Accessories,33,White
2019-05-11,21,M,Germany,Accessories,33,Blue
2013-05-11,21,M,Germany,Accessories,33,Blue
2017-05-11,21,M,Germany,Accessories,33,Red
2019-05-11,21,M,Germany,Accessories,33,White
2021-06-15,21,M,Germany,Accessories,33,Green
2019-06-15,21,M,Germany,Accessories,33,Red
2021-06-29,21,M,Germany,Accessories,25,Green
2020-06-29,21,M,Germany,Accessories,25,Black
2020-06-29,21,M,Germany,Accessories,25,Green
2020-06-29,21,M,Germany,Accessories,25,Red
2013-02-12,21,F,Germany,Accessories,21,White
2019-02-12,21,F,Germany,Accessories,21,Red
2015-04-18,21,F,Germany,Accessories,21,Black
2023-04-18,21,F,Germany,Accessories,21,Red
2014-09-14,21,M,Germany,Accessories,21,Green
2019-09-14,21,M,Germany,Accessories,21,Black
2013-07-26,21,M,Germany,Accessories,21,Green
2013-07-26,21,M,Germany,Accessories,21,Blue
2015-07-26,21,M,Germany,Accessories,21,Red
2023-07-26,21,M,Germany,Accessories,21,Blue
2022-07-26,21,M,Germany,Accessories,21,White
2017-07-26,21,M,Germany,Accessories,21,White
2019-07-23,21,M,Germany,Accessories,33,Blue
2018-07-23,21,M,Germany,Accessories,33,Blue
2021-07-23,21,M,Germany,Accessories,33,Black
2023-07-23,21,M,Germany,Accessories,33,Red
2019-09-08,21,M,Germany,Bikes,1215,Black
2018-09-08,21,M,Germany,Bikes,1215,Black
2018-12-15,21,M,Germany,Bikes,1215,Blue
2020-12-15,21,M,Germany,Bikes,1215,Red
2020-08-29,21,F,Germany,Bikes,1215,Black
2014-08-29,21,F,Germany,Bikes,1215,White
2022-05-04,21,F,Germany,Clothing,64,Green
2022-05-04,21,F,Germany,Clothing,64,Green
2022-02-14,21,F,Germany,Accessories,120,White
2017-02-14,21,F,Germany,Accessories,120,Black
2019-05-03,20,F,Germany,Accessories,159,Blue
2013-05-03,20,F,Germany,Accessories,159,Black
2021-12-21,20,F,Germany,Accessories,22,Black
2013-12-21,20,F,Germany,Accessories,22,Green
2020-05-20,20,M,Germany,Accessories,22,Blue
2023-05-20,20,M,Germany,Accessories,22,Red
2017-06-26,20,M,Germany,Accessories,22,Black
2013-06-26,20,M,Germany,Accessories,22,Green
2021-01-18,20,M,Germany,Clothing,24,White
2015-01-18,20,M,Germany,Clothing,24,Black
2019-02-20,20,M,Germany,Clothing,24,Green
2013-02-20,20,M,Germany,Clothing,24,Black
2013-12-21,20,F,Germany,Clothing,24,White
2021-12-21,20,F,Germany,Clothing,24,Green
2021-01-11,20,M,Germany,Accessories,35,Black
2017-01-11,20,M,Germany,Accessories,35,White
2022-05-18,20,M,Germany,Accessories,35,Blue
2022-05-18,20,M,Germany,Accessories,35,Red
2014-05-20,20,M,Germany,Accessories,35,White
2013-05-20,20,M,Germany,Accessories,35,Green
2015-06-26,20,M,Germany,Accessories,35,Red
2021-06-26,20,M,Germany,Accessories,35,Red
2018-01-27,20,F,Germany,Accessories,35,Red
2019-01-27,20,F,Germany,Accessories,35,Green
2016-05-09,20,F,Germany,Accessories,35,Black
2023-05-09,20,F,Germany,Accessories,35,Blue
2014-12-30,20,M,Germany,Accessories,35,Blue
2023-12-30,20,M,Germany,Accessories,35,White
2015-03-07,20,F,Germany,Accessories,35,Green
2013-03-07,20,F,Germany,Accessories,35,White
2020-05-29,20,F,Germany,Accessories,35,Blue
2017-05-29,20,F,Germany,Accessories,35,Red
2019-08-20,20,F,Germany,Accessories,35,Green
2013-08-20,20,F,Germany,Accessories,35,Blue
2021-05-20,20,M,Germany,Clothing,50,White
2021-05-20,20,M,Germany,Clothing,50,Black
2014-02-27,20,F,Germany,Clothing,50,Green
2023-02-27,20,F,Germany,Clothing,50,Blue
2022-03-07,20,F,Germany,Clothing,50,Red
2021-03-07,20,F,Germany,Clothing,50,Green
2014-07-17,20,M,Germany,Clothing,54,Blue
2023-07-17,20,M,Germany,Clothing,54,Red
2014-04-22,20,F,Germany,Clothing,50,Blue
2020-04-22,20,F,Germany,Clothing,50,Blue
2014-06-30,20,M,Germany,Bikes,2320,Red
2019-06-30,20,M,Germany,Bikes,2320,Black
2013-11-06,20,M,Germany,Bikes,2320,Green
2022-11-06,20,M,Germany,Bikes,2320,Black
2022-05-01,20,M,Germany,Bikes,2320,Black
2018-05-01,20,M,Germany,Bikes,2320,Green
2022-06-26,20,M,Germany,Bikes,2320,Red
2014-06-26,20,M,Germany,Bikes,2320,Blue
2022-05-18,20,M,Germany,Bikes,540,Red
2013-05-18,20,M,Germany,Bikes,540,White
2016-12-01,20,M,Germany,Bikes,2443,Blue
2018-12-01,20,M,Germany,Bikes,2443,Black
2014-02-26,20,M,Germany,Bikes,2443,Blue
2022-02-26,20,M,Germany,Bikes,2443,Black
2018-11-16,20,F,Germany,Bikes,1701,Black
2015-11-16,20,F,Germany,Bikes,1701,White
2016-07-20,20,F,Germany,Bikes,1701,Black
2022-07-20,20,F,Germany,Bikes,1701,Red
2016-04-22,20,F,Germany,Bikes,1701,Blue
2017-04-22,20,F,Germany,Bikes,1701,Green
2018-05-06,20,F,Germany,Bikes,1120,Black
2019-05-06,20,F,Germany,Bikes,1120,Blue
2018-08-20,20,F,Germany,Bikes,1215,Black
2022-08-20,20,F,Germany,Bikes,1215,Blue
2019-05-03,20,F,Germany,Accessories,159,Blue
2013-05-03,20,F,Germany,Accessories,159,Black
2017-09-25,19,F,Germany,Accessories,120,White
2019-09-25,19,F,Germany,Accessories,120,Black
2020-10-27,19,F,Germany,Accessories,159,Red
2022-10-27,19,F,Germany,Accessories,159,Blue
2019-06-01,19,M,Germany,Accessories,22,Black
2018-06-01,19,M,Germany,Accessories,22,Blue
2019-12-11,19,F,Germany,Accessories,22,Green
2015-12-11,19,F,Germany,Accessories,22,Blue
2014-12-19,19,M,Germany,Accessories,22,White
2017-12-19,19,M,Germany,Accessories,22,Red
2016-07-05,19,F,Germany,Accessories,22,Black
2021-07-05,19,F,Germany,Accessories,22,Green
2016-05-13,19,M,Germany,Clothing,24,Black
2014-05-13,19,M,Germany,Clothing,24,Red
2017-02-28,19,F,Germany,Accessories,35,Black
2023-02-28,19,F,Germany,Accessories,35,Green
2020-06-01,19,M,Germany,Accessories,35,Green
2020-06-01,19,M,Germany,Accessories,35,Blue
2018-12-04,19,M,Germany,Accessories,35,Red
2013-12-04,19,M,Germany,Accessories,35,Black
2016-01-30,19,M,Germany,Accessories,35,White
2021-01-30,19,M,Germany,Accessories,35,Black
2018-05-14,19,F,Germany,Accessories,35,Green
2014-05-14,19,F,Germany,Accessories,35,Blue
2014-07-05,19,F,Germany,Accessories,35,Green
2022-07-05,19,F,Germany,Accessories,35,White
2019-07-07,19,F,Germany,Accessories,35,Green
2021-07-07,19,F,Germany,Accessories,35,Blue
2020-07-01,19,F,Germany,Accessories,35,Red
2017-07-01,19,F,Germany,Accessories,35,Blue
2022-01-08,19,F,Germany,Accessories,35,Green
2017-01-08,19,F,Germany,Accessories,35,Black
2021-06-17,19,F,Germany,Accessories,35,Blue
2013-06-17,19,F,Germany,Accessories,35,Black
2018-08-01,19,M,Germany,Accessories,35,Red
2016-08-01,19,M,Germany,Accessories,35,Blue
2016-10-21,19,M,Germany,Accessories,35,Red
2018-10-21,19,M,Germany,Accessories,35,Blue
2021-06-10,19,M,Germany,Accessories,35,White
2015-06-10,19,M,Germany,Accessories,35,Black
2021-06-11,19,F,Germany,Clothing,54,Blue
2022-06-11,19,F,Germany,Clothing,54,Red
2018-10-23,19,F,Germany,Clothing,50,Green
2014-10-23,19,F,Germany,Clothing,50,Green
2016-12-11,19,F,Germany,Clothing,50,White
2022-12-11,19,F,Germany,Clothing,50,White
2016-07-01,19,F,Germany,Clothing,50,Green
2015-07-01,19,F,Germany,Clothing,50,Blue
2020-12-29,19,M,Germany,Clothing,50,Red
2021-12-29,19,M,Germany,Clothing,50,Blue
2018-11-09,19,M,Germany,Clothing,50,Red
2019-11-09,19,M,Germany,Clothing,50,Blue
2018-12-19,19,M,Germany,Clothing,50,Black
2019-12-19,19,M,Germany,Clothing,50,Green
2019-09-12,19,F,Germany,Bikes,2320,Black
2016-09-12,19,F,Germany,Bikes,2320,Blue
2018-09-25,19,F,Germany,Bikes,2320,Blue
2020-09-25,19,F,Germany,Bikes,2320,Black
2016-03-17,19,F,Germany,Bikes,2295,Green
2023-03-17,19,F,Germany,Bikes,2295,Green
2019-02-28,19,F,Germany,Bikes,2295,Blue
2015-02-28,19,F,Germany,Bikes,2295,Red
2018-06-11,19,M,Germany,Bikes,2295,Red
2018-06-11,19,M,Germany,Bikes,2295,White
2013-06-01,19,M,Germany,Bikes,2295,Green
2015-06-01,19,M,Germany,Bikes,2295,Blue
2013-06-11,19,F,Germany,Bikes,2295,White
2015-06-11,19,F,Germany,Bikes,2295,Black
2019-12-19,19,M,Germany,Bikes,2320,Black
2017-12-19,19,M,Germany,Bikes,2320,White
2016-12-04,19,M,Germany,Bikes,540,Red
2021-12-04,19,M,Germany,Bikes,540,Green
2016-06-24,19,M,Germany,Bikes,2443,Black
2019-06-24,19,M,Germany,Bikes,2443,Black
2022-06-12,19,M,Germany,Bikes,3578,Red
2016-06-12,19,M,Germany,Bikes,3578,Blue
2013-05-13,19,M,Germany,Bikes,3578,White
2013-05-13,19,M,Germany,Bikes,3578,Blue
2017-11-14,19,F,Germany,Bikes,2443,White
2018-11-14,19,F,Germany,Bikes,2443,Blue
2020-07-01,19,F,Germany,Bikes,2443,Blue
2018-07-01,19,F,Germany,Bikes,2443,Red
2022-10-21,19,M,Germany,Bikes,2443,Blue
2022-10-21,19,M,Germany,Bikes,2443,Green
2014-05-12,19,F,Germany,Bikes,1701,White
2021-05-12,19,F,Germany,Bikes,1701,Green
2020-01-08,19,F,Germany,Bikes,1701,White
2016-01-08,19,F,Germany,Bikes,1701,Green
2021-12-04,19,M,Germany,Accessories,25,Green
2014-12-04,19,M,Germany,Accessories,25,Green
2013-01-30,19,M,Germany,Accessories,25,Blue
2014-01-30,19,M,Germany,Accessories,25,White
2020-01-30,19,M,Germany,Accessories,25,Black
2021-01-30,19,M,Germany,Accessories,25,Green
2014-04-21,19,M,Germany,Accessories,21,Green
2016-04-21,19,M,Germany,Accessories,21,Red
2014-04-21,19,M,Germany,Accessories,21,Black
2014-04-21,19,M,Germany,Accessories,21,Blue
2019-04-21,19,M,Germany,Accessories,21,Red
2015-04-21,19,M,Germany,Accessories,21,White
2023-06-10,19,M,Germany,Accessories,21,White
2019-06-10,19,M,Germany,Accessories,21,White
2021-06-10,19,M,Germany,Accessories,21,Green
2017-06-10,19,M,Germany,Accessories,21,Red
2022-01-30,19,M,Germany,Bikes,742,Blue
2023-01-30,19,M,Germany,Bikes,742,Black
2013-05-31,19,M,Germany,Bikes,742,Green
2020-05-31,19,M,Germany,Bikes,742,Blue
2022-10-27,19,F,Germany,Bikes,742,Red
2015-10-27,19,F,Germany,Bikes,742,Black
2018-12-14,19,F,Germany,Bikes,2384,Black
2021-12-14,19,F,Germany,Bikes,2384,Red
2017-09-25,19,F,Germany,Accessories,120,White
2019-09-25,19,F,Germany,Accessories,120,Black
2014-07-29,18,F,Germany,Accessories,120,Red
2014-07-29,18,F,Germany,Accessories,120,White
2013-04-03,18,M,Germany,Accessories,159,Blue
2017-04-03,18,M,Germany,Accessories,159,Green
2016-09-17,18,F,Germany,Accessories,159,Black
2015-09-17,18,F,Germany,Accessories,159,Black
2014-10-16,18,M,Germany,Accessories,22,Red
2015-10-16,18,M,Germany,Accessories,22,Green
2021-08-26,18,F,Germany,Accessories,22,White
2014-08-26,18,F,Germany,Accessories,22,Blue
2014-06-13,18,F,Germany,Accessories,22,White
2019-06-13,18,F,Germany,Accessories,22,Green
2014-05-13,18,F,Germany,Accessories,22,Green
2015-05-13,18,F,Germany,Accessories,22,Black
2016-11-01,18,M,Germany,Clothing,24,Black
2018-11-01,18,M,Germany,Clothing,24,Green
2018-06-09,18,M,Germany,Clothing,24,Green
2019-06-09,18,M,Germany,Clothing,24,Blue
2021-07-02,18,M,Germany,Accessories,35,Green
2017-07-02,18,M,Germany,Accessories,35,Red
2020-03-12,18,M,Germany,Accessories,35,Green
2021-03-12,18,M,Germany,Accessories,35,Green
2015-08-31,18,M,Germany,Accessories,35,Black
2015-08-31,18,M,Germany,Accessories,35,Black
2016-09-22,18,M,Germany,Accessories,35,Black
2021-09-22,18,M,Germany,Accessories,35,Green
2022-01-26,18,F,Germany,Accessories,35,Black
2022-01-26,18,F,Germany,Accessories,35,Red
2021-05-13,18,F,Germany,Accessories,35,Blue
2013-05-13,18,F,Germany,Accessories,35,Red
2013-03-07,18,F,Germany,Accessories,35,Red
2018-03-07,18,F,Germany,Accessories,35,Black
2023-06-13,18,F,Germany,Accessories,35,Blue
2021-06-13,18,F,Germany,Accessories,35,Blue
2014-06-13,18,F,Germany,Accessories,35,Red
2016-06-13,18,F,Germany,Accessories,35,Green
2020-08-23,18,M,Germany,Accessories,35,White
2021-08-23,18,M,Germany,Accessories,35,Red
2021-10-09,18,M,Germany,Accessories,55,Red
2013-10-09,18,M,Germany,Accessories,55,Green
2020-10-16,18,M,Germany,Clothing,50,Red
2023-10-16,18,M,Germany,Clothing,50,Black
2019-06-13,18,M,Germany,Clothing,50,Black
2021-06-13,18,M,Germany,Clothing,50,Black
2015-06-09,18,M,Germany,Clothing,50,Red
